
<!-- saved from url=(0034)http://fx.sauder.ubc.ca/cgi/fxdata -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=UTF-8"><style type="text/css"></style></head><body><pre style="word-wrap: break-word; white-space: pre-wrap;">"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","XAU/USD","XAG/USD","XPT/USD","CAD/USD","EUR/USD","JPY/USD","GBP/USD","CHF/USD","AUD/USD","HKD/USD","NZD/USD","KRW/USD","MXN/USD"
2454840,"2009/01/08","Thu",0.00116857,0.091912,0.00101317,1.18880,0.72928,91.166,0.65843,1.09265,1.41457,7.7554,1.6877,1329.76,13.4968
2454841,"2009/01/09","Fri",0.00118029,0.089127,0.00101215,1.19230,0.74111,90.257,0.65634,1.10974,1.41637,7.7573,1.6859,1348.75,13.7156
2454844,"2009/01/12","Mon",0.00120919,0.090171,0.00103734,1.20770,0.74924,88.932,0.67454,1.11401,1.46797,7.7550,1.7290,1353.93,13.7724
2454845,"2009/01/13","Tue",0.00120992,0.094162,0.00107411,1.22570,0.75782,89.598,0.68856,1.12131,1.49877,7.7545,1.8116,1354.36,13.8450
2454846,"2009/01/14","Wed",0.00121729,0.092851,0.00106952,1.23830,0.75909,89.279,0.68426,1.11790,1.50608,7.7570,1.8422,1353.34,14.0828
2454847,"2009/01/15","Thu",0.00123457,0.095147,0.00108932,1.26250,0.76376,89.603,0.68499,1.12342,1.52495,7.7617,1.8843,1393.48,14.1615
2454848,"2009/01/16","Fri",0.00119940,0.092764,0.00106044,1.25420,0.75522,90.295,0.67864,1.11792,1.50239,7.7599,1.8471,1352.97,13.9324
2454851,"2009/01/19","Mon",0.00120048,0.089606,0.00104822,1.25210,0.76051,90.404,0.68884,1.13016,1.49308,7.7588,1.8365,1360.98,13.9697
2454852,"2009/01/20","Tue",0.00117199,0.088339,0.00105597,1.26050,0.77251,90.229,0.71315,1.14341,1.52179,7.7586,1.8969,1352.47,13.9251
2454853,"2009/01/21","Wed",0.00117751,0.088183,0.00107875,1.27410,0.77713,87.808,0.72856,1.14763,1.54044,7.7595,1.9185,1370.00,13.9306
2454854,"2009/01/22","Thu",0.00116279,0.088339,0.00107527,1.26300,0.77196,88.631,0.72258,1.15395,1.52961,7.7590,1.8998,1374.32,13.9743
2454855,"2009/01/23","Fri",0.00114188,0.087260,0.00107759,1.24800,0.77820,88.763,0.73270,1.16299,1.53430,7.7569,1.8987,1391.31,14.0715
2454858,"2009/01/26","Mon",0.00109860,0.082645,0.00105042,1.22050,0.76025,89.218,0.71642,1.14397,1.51296,7.7569,1.8858,1391.68,13.9486
2454859,"2009/01/27","Tue",0.00111421,0.083963,0.00105485,1.22990,0.76004,88.994,0.70692,1.13901,1.51484,7.7599,1.8936,1391.29,14.1857
2454860,"2009/01/28","Wed",0.00111701,0.083472,0.00104603,1.20980,0.75513,89.881,0.69858,1.14423,1.49303,7.7586,1.8713,1373.21,14.1249
2454861,"2009/01/29","Thu",0.00112076,0.085179,0.00104932,1.21880,0.76998,89.750,0.70127,1.15035,1.52713,7.7564,1.9386,1374.08,14.2068
2454862,"2009/01/30","Fri",0.00108755,0.079936,0.00101729,1.23640,0.78105,89.855,0.69390,1.16170,1.56804,7.7545,1.9675,1381.45,14.3335
2454865,"2009/02/02","Mon",0.00108903,0.080451,0.00103520,1.24040,0.78086,89.884,0.70294,1.16415,1.58255,7.7546,1.9913,1392.14,14.4974
2454866,"2009/02/03","Tue",0.00110558,0.080841,0.00103842,1.23370,0.76871,89.140,0.69492,1.14200,1.54483,7.7532,1.9567,1395.59,14.5827
2454867,"2009/02/04","Wed",0.00110497,0.080645,0.00103950,1.22660,0.77786,89.533,0.69104,1.15815,1.53883,7.7540,1.9547,1378.21,14.4731
2454868,"2009/02/05","Thu",0.00108696,0.078125,0.00102041,1.23030,0.77902,90.999,0.68358,1.16572,1.52966,7.7533,1.9405,1383.92,14.3208
2454869,"2009/02/06","Fri",0.00109529,0.077580,0.00101112,1.23890,0.77684,91.975,0.67685,1.16955,1.48978,7.7540,1.8874,1373.51,14.1816
2454872,"2009/02/09","Mon",0.00111732,0.076864,0.00101937,1.21920,0.76554,91.463,0.66967,1.15685,1.46380,7.7519,1.8378,1377.62,14.1372
2454873,"2009/02/10","Tue",0.00109920,0.077161,0.00096993,1.23320,0.77133,90.677,0.68481,1.15371,1.51797,7.7514,1.8932,1388.74,14.3796
2454874,"2009/02/11","Wed",0.00106610,0.074683,0.00096154,1.24240,0.77563,90.686,0.69614,1.16004,1.52760,7.7514,1.9020,1395.96,14.5343
2454875,"2009/02/12","Thu",0.00106016,0.074963,0.00093721,1.24770,0.77996,90.544,0.70194,1.16379,1.53733,7.7519,1.9234,1400.33,14.5912
2454876,"2009/02/13","Fri",0.00106895,0.074794,0.00094787,1.24330,0.77658,91.824,0.69342,1.15839,1.51696,7.7527,1.9002,1404.85,14.4704
2454879,"2009/02/16","Mon",0.00106101,0.073801,0.00093985,1.24370,0.78314,91.786,0.70091,1.16288,1.54229,7.7537,1.9354,1427.91,14.5309
2454880,"2009/02/17","Tue",0.00103306,0.071942,0.00092336,1.26010,0.79562,92.180,0.70310,1.17470,1.56632,7.7547,1.9582,1455.07,14.6235
2454881,"2009/02/18","Wed",0.00103734,0.071174,0.00091996,1.25960,0.79701,93.790,0.70267,1.18150,1.56687,7.7553,1.9586,1464.65,14.6567
2454882,"2009/02/19","Thu",0.00101989,0.070126,0.00094073,1.25950,0.78901,94.133,0.69883,1.17436,1.55053,7.7551,1.9536,1481.76,14.5945
2454883,"2009/02/20","Fri",0.00101112,0.070028,0.00092081,1.25410,0.78810,93.870,0.69777,1.16823,1.55808,7.7546,1.9728,1520.12,14.8361
2454886,"2009/02/23","Mon",0.00101446,0.069638,0.00093110,1.25120,0.78460,94.644,0.68732,1.16337,1.54947,7.7529,1.9611,1496.65,14.8492
2454887,"2009/02/24","Tue",0.00101600,0.069493,0.00093985,1.24700,0.78487,96.592,0.69413,1.16738,1.55563,7.7533,1.9632,1517.04,14.8382
2454888,"2009/02/25","Wed",0.00102197,0.072411,0.00096061,1.25560,0.78554,97.333,0.70110,1.16475,1.54459,7.7535,1.9561,1516.43,14.9298
2454889,"2009/02/26","Thu",0.00106781,0.074184,0.00094518,1.24560,0.78344,98.544,0.69739,1.16487,1.53041,7.7540,1.9573,1511.65,14.9820
2454890,"2009/02/27","Fri",0.00105042,0.075700,0.00094429,1.27070,0.78984,97.746,0.70042,1.16728,1.55780,7.7554,1.9895,1532.81,15.0950
2454893,"2009/03/02","Mon",0.00106695,0.076103,0.00091743,1.28900,0.79499,97.210,0.71496,1.17256,1.58744,7.7576,2.0306,1570.04,15.4168
2454894,"2009/03/03","Tue",0.00109439,0.078864,0.00095602,1.29380,0.79692,98.164,0.71280,1.17565,1.56616,7.7583,2.0197,1551.32,15.3530
2454895,"2009/03/04","Wed",0.00110072,0.077700,0.00096246,1.27650,0.79325,99.339,0.70716,1.17639,1.53906,7.7596,1.9769,1551.04,15.1874
2454896,"2009/03/05","Thu",0.00109529,0.076046,0.00094697,1.28770,0.79586,98.373,0.70815,1.17288,1.56047,7.7578,1.9943,1568.46,15.3169
2454897,"2009/03/06","Fri",0.00106838,0.074294,0.00093371,1.28630,0.78914,97.892,0.70886,1.15270,1.56123,7.7552,1.9850,1549.76,15.2640
2454900,"2009/03/09","Mon",0.00108254,0.074850,0.00093985,1.30000,0.79138,98.859,0.72699,1.16331,1.58460,7.7560,2.0300,1547.62,15.3809
2454901,"2009/03/10","Tue",0.00110926,0.078678,0.00096061,1.27970,0.78418,98.363,0.72242,1.15413,1.54460,7.7557,1.9887,1502.00,15.2891
2454902,"2009/03/11","Wed",0.00111173,0.079239,0.00095420,1.28070,0.78282,97.763,0.72602,1.15859,1.53930,7.7557,1.9752,1467.02,15.1850
2454903,"2009/03/12","Thu",0.00108079,0.077882,0.00095057,1.29050,0.78132,97.839,0.72419,1.18940,1.54495,7.7535,1.9459,1497.10,14.9243
2454904,"2009/03/13","Fri",0.00107759,0.076278,0.00095420,1.27490,0.77582,98.069,0.71575,1.18827,1.52064,7.7528,1.9080,1485.90,14.5937
2454907,"2009/03/16","Mon",0.00108755,0.076570,0.00094877,1.27240,0.76947,98.179,0.70973,1.18220,1.51278,7.7515,1.8803,1436.12,14.1033
2454908,"2009/03/17","Tue",0.00109230,0.077761,0.00095511,1.27180,0.77093,98.819,0.71341,1.18274,1.51712,7.7522,1.8931,1417.84,14.0360
2454909,"2009/03/18","Wed",0.00111951,0.079302,0.00095785,1.27200,0.76277,98.072,0.71581,1.16665,1.51772,7.7524,1.8920,1416.49,14.1333
2454910,"2009/03/19","Thu",0.00104548,0.076161,0.00091996,1.23250,0.72843,93.869,0.68567,1.11852,1.44389,7.7512,1.7831,1389.52,14.0696
2454911,"2009/03/20","Fri",0.00104822,0.073260,0.00090090,1.23710,0.73716,96.198,0.69286,1.12423,1.45081,7.7504,1.7849,1401.02,14.1431
2454914,"2009/03/23","Mon",0.00105346,0.072674,0.00088417,1.23230,0.73702,97.338,0.68990,1.12920,1.43008,7.7505,1.7569,1387.73,14.2693
2454915,"2009/03/24","Tue",0.00108254,0.074019,0.00090171,1.22620,0.73948,97.861,0.67900,1.12868,1.42515,7.7500,1.7600,1383.97,14.3113
2454916,"2009/03/25","Wed",0.00107643,0.075988,0.00089127,1.22450,0.73867,97.725,0.68565,1.12381,1.42700,7.7500,1.7591,1366.63,14.2269
2454917,"2009/03/26","Thu",0.00106581,0.073529,0.00086806,1.23300,0.73753,98.482,0.68983,1.12716,1.42395,7.7499,1.7254,1340.22,14.2346
2454918,"2009/03/27","Fri",0.00108225,0.075643,0.00088417,1.23920,0.75158,98.038,0.69814,1.14370,1.43993,7.7503,1.7510,1354.32,14.3244
2454921,"2009/03/30","Mon",0.00107759,0.077160,0.00089286,1.25900,0.76082,97.446,0.70691,1.15346,1.47338,7.7500,1.7813,1397.34,14.3870
2454922,"2009/03/31","Tue",0.00109111,0.076278,0.00088968,1.26020,0.75416,99.150,0.69926,1.13963,1.44419,7.7498,1.7583,1374.26,14.2138
2454923,"2009/04/01","Wed",0.00108167,0.077042,0.00088653,1.26430,0.75629,98.928,0.69425,1.14655,1.44112,7.7500,1.7747,1380.24,13.8888
2454924,"2009/04/02","Thu",0.00111390,0.077640,0.00087796,1.23840,0.74311,99.470,0.68036,1.13500,1.39538,7.7496,1.7188,1330.18,13.8400
2454925,"2009/04/03","Fri",0.00110497,0.077760,0.00086281,1.23370,0.74364,99.976,0.67563,1.13225,1.40817,7.7498,1.7245,1336.61,13.6335
2454928,"2009/04/06","Mon",0.00114909,0.080580,0.00086957,1.24290,0.74833,100.640,0.67981,1.13902,1.40854,7.7502,1.7042,1305.57,13.6523
2454929,"2009/04/07","Tue",0.00113669,0.082169,0.00086133,1.23410,0.75296,100.743,0.67823,1.14449,1.39667,7.7502,1.7253,1318.49,13.5809
2454930,"2009/04/08","Wed",0.00113636,0.081433,0.00084459,1.23540,0.75260,99.951,0.68070,1.14612,1.40674,7.7506,1.7293,1350.17,13.3701
2454931,"2009/04/09","Thu",0.00113572,0.081301,0.00083682,1.22740,0.76056,100.442,0.68394,1.15825,1.39541,7.7502,1.7222,1322.63,13.1752
2454935,"2009/04/13","Mon",,,,1.22120,0.74888,100.180,0.67444,1.13568,1.37259,7.7507,1.6999,1328.84,13.0917
2454936,"2009/04/14","Tue",0.00112676,0.079051,0.00081833,1.20920,0.75326,99.115,0.67096,1.13882,1.37253,7.7501,1.7079,1321.53,13.0923
2454937,"2009/04/15","Wed",0.00112233,0.077310,0.00082237,1.20380,0.75868,99.405,0.66707,1.14549,1.38384,7.7501,1.7373,1334.59,13.1808
2454938,"2009/04/16","Thu",0.00113572,0.079051,0.00082440,1.20620,0.75785,99.276,0.67082,1.14723,1.38883,7.7498,1.7527,1332.81,13.0570
2454939,"2009/04/17","Fri",0.00114877,0.083472,0.00082304,1.21460,0.76747,99.232,0.67677,1.16755,1.38828,7.7501,1.7628,1327.44,13.1393
2454942,"2009/04/20","Mon",0.00114025,0.082919,0.00084746,1.23430,0.77507,98.272,0.68817,1.17151,1.42463,7.7502,1.7995,1331.50,13.3366
2454943,"2009/04/21","Tue",0.00112518,0.082372,0.00086356,1.23580,0.77055,98.627,0.68051,1.16508,1.40896,7.7512,1.7774,1350.61,13.1231
2454944,"2009/04/22","Wed",0.00112867,0.082508,0.00085179,1.23600,0.76851,98.173,0.68985,1.16340,1.40678,7.7499,1.7898,1346.40,13.1336
2454945,"2009/04/23","Thu",0.00111421,0.080451,0.00084962,1.22900,0.76645,97.928,0.68331,1.15823,1.40730,7.7499,1.7931,1344.64,13.3283
2454946,"2009/04/24","Fri",0.00110193,0.078247,0.00085106,1.20930,0.75318,97.055,0.68045,1.13677,1.38490,7.7499,1.7483,1339.20,13.2497
2454949,"2009/04/27","Mon",0.00110193,0.077042,0.00086580,1.21070,0.76130,96.624,0.68136,1.14737,1.39739,7.7499,1.7569,1339.26,13.7128
2454950,"2009/04/28","Tue",0.00112233,0.079618,0.00092764,1.22380,0.76569,96.514,0.68464,1.15170,1.41989,7.7508,1.7894,1352.26,13.8894
2454951,"2009/04/29","Wed",0.00111328,0.080000,0.00091912,1.20080,0.75059,96.995,0.67571,1.13123,1.37643,7.7501,1.7373,1337.20,13.5853
2454952,"2009/04/30","Thu",0.00113218,0.079177,0.00091491,1.19400,0.75512,98.759,0.67580,1.14040,1.36676,7.7500,1.7569,1278.37,13.8035
2454953,"2009/05/01","Fri",0.00113058,0.082305,0.00092937,1.18720,0.75387,99.264,0.67203,1.13662,1.37201,7.7500,1.7591,1277.94,13.8287
2454956,"2009/05/04","Mon",,,,1.17810,0.74824,99.167,0.66748,1.12899,1.35383,7.7498,1.7428,1268.14,13.3074
2454957,"2009/05/05","Tue",0.00109890,0.076278,0.00088106,1.17600,0.74771,98.741,0.66246,1.12968,1.34523,7.7498,1.7195,1268.61,13.2060
2454958,"2009/05/06","Wed",0.00109890,0.074405,0.00088028,1.17310,0.75122,98.580,0.66401,1.13135,1.33931,7.7495,1.7171,1272.34,13.2002
2454959,"2009/05/07","Thu",0.00109619,0.071378,0.00086133,1.17140,0.74573,99.020,0.66587,1.12797,1.31959,7.7500,1.6782,1258.21,13.0883
2454960,"2009/05/08","Fri",0.00110254,0.071942,0.00087032,1.15810,0.74114,98.983,0.66283,1.12035,1.31424,7.7499,1.6726,1242.60,13.1126
2454963,"2009/05/11","Mon",0.00109529,0.071942,0.00089767,1.15910,0.73426,97.485,0.66034,1.10665,1.31342,7.7499,1.6507,1234.40,13.1120
2454964,"2009/05/12","Tue",0.00109051,0.070972,0.00088496,1.16760,0.73328,96.576,0.65621,1.10526,1.31000,7.7499,1.6566,1239.49,13.2351
2454965,"2009/05/13","Wed",0.00108225,0.070721,0.00089206,1.16830,0.73464,95.762,0.65946,1.10613,1.32070,7.7499,1.6813,1240.23,13.3185
2454966,"2009/05/14","Thu",0.00108079,0.070721,0.00090416,1.17270,0.73487,95.653,0.65819,1.10601,1.32061,7.7500,1.6827,1265.05,13.3050
2454967,"2009/05/15","Fri",0.00107585,0.071839,0.00090171,1.17560,0.73877,94.883,0.65709,1.11315,1.32911,7.7507,1.7020,1253.31,13.2105
2454971,"2009/05/19","Tue",0.00108137,0.072046,0.00088028,1.15690,0.73491,96.088,0.64516,1.11230,1.29219,7.7515,1.6615,1245.32,12.9552
2454972,"2009/05/20","Wed",0.00106440,0.069979,0.00087413,1.14340,0.72652,95.204,0.63824,1.10228,1.28732,7.7520,1.6409,1246.89,12.8862
2454973,"2009/05/21","Thu",0.00106667,0.070274,0.00087873,1.14140,0.72447,94.958,0.63443,1.10121,1.29162,7.7520,1.6501,1246.07,13.0895
2454974,"2009/05/22","Fri",0.00104194,0.068213,0.00087032,1.12330,0.71407,94.474,0.62941,1.08469,1.27359,7.7518,1.6098,1245.35,13.1719
2454977,"2009/05/25","Mon",,,,1.12580,0.71411,94.844,0.62841,1.08354,1.27975,7.7518,1.6138,1246.73,13.1350
2454978,"2009/05/26","Tue",0.00105820,0.069930,0.00088653,1.11990,0.71472,94.826,0.62743,1.08349,1.27522,7.7520,1.6079,1265.42,13.1382
2454979,"2009/05/27","Wed",0.00105152,0.068966,0.00088183,1.11200,0.71821,95.043,0.62248,1.08626,1.27013,7.7524,1.6060,1265.08,13.1535
2454980,"2009/05/28","Thu",0.00104411,0.067204,0.00088653,1.11240,0.71698,96.730,0.62674,1.08389,1.27262,7.7527,1.5987,1266.97,13.2334
2454981,"2009/05/29","Fri",0.00102511,0.064433,0.00085106,1.09610,0.70789,95.562,0.61888,1.06916,1.25139,7.7522,1.5701,1254.11,13.1854
2454984,"2009/06/01","Mon",0.00101859,0.063052,0.00082372,1.08720,0.70469,96.554,0.60795,1.06913,1.23461,7.7515,1.5367,1236.86,13.1590
2454985,"2009/06/02","Tue",0.00102041,0.064020,0.00082169,1.08270,0.70082,95.729,0.60557,1.06262,1.22077,7.7512,1.5269,1234.55,13.2846
2454986,"2009/06/03","Wed",0.00102380,0.062617,0.00080192,1.09760,0.70463,95.777,0.60964,1.06854,1.23450,7.7517,1.5638,1237.43,13.3091
2454987,"2009/06/04","Thu",0.00103013,0.065359,0.00080000,1.09990,0.70493,96.398,0.61841,1.06797,1.25160,7.7512,1.5844,1247.06,13.2582
2454988,"2009/06/05","Fri",0.00103950,0.063898,0.00078431,1.11460,0.71481,98.203,0.62446,1.08551,1.24815,7.7508,1.5819,1252.36,13.2992
2454991,"2009/06/08","Mon",0.00105960,0.067385,0.00081566,1.12300,0.72024,98.595,0.62598,1.09294,1.27396,7.7510,1.6191,1247.78,13.4604
2454992,"2009/06/09","Tue",0.00104603,0.066979,0.00080257,1.10410,0.71357,97.622,0.61482,1.08234,1.25309,7.7510,1.6018,1263.27,13.5008
2454993,"2009/06/10","Wed",0.00104849,0.064977,0.00078927,1.11010,0.71522,98.152,0.61230,1.08165,1.24339,7.7512,1.5884,1258.62,13.6392
2454994,"2009/06/11","Thu",0.00105541,0.066269,0.00079808,1.09820,0.70957,97.879,0.60437,1.07225,1.22035,7.7509,1.5498,1253.65,13.4402
2454995,"2009/06/12","Fri",0.00106695,0.066357,0.00080580,1.11770,0.71232,98.216,0.60528,1.07564,1.23000,7.7501,1.5569,1248.83,13.4017
2454998,"2009/06/15","Mon",0.00107267,0.069881,0.00081037,1.13410,0.72555,98.021,0.61482,1.09416,1.26292,7.7504,1.5902,1257.32,13.4324
2454999,"2009/06/16","Tue",0.00107066,0.069930,0.00081500,1.13270,0.72055,96.236,0.60813,1.08548,1.25022,7.7502,1.5763,1259.96,13.3447
2455000,"2009/06/17","Wed",0.00107469,0.071327,0.00083264,1.13710,0.72201,95.635,0.61389,1.08709,1.26796,7.7502,1.5921,1270.50,13.4727
2455001,"2009/06/18","Thu",0.00106326,0.070472,0.00082919,1.12730,0.71547,96.350,0.61094,1.08290,1.24412,7.7503,1.5545,1265.20,13.3424
2455002,"2009/06/19","Fri",0.00106923,0.070274,0.00082508,1.12870,0.71446,96.141,0.60471,1.07742,1.23301,7.7501,1.5445,1269.63,13.3400
2455005,"2009/06/22","Mon",0.00108784,0.072307,0.00084317,1.15470,0.72227,95.905,0.61192,1.08770,1.26667,7.7503,1.5837,1283.00,13.3785
2455006,"2009/06/23","Tue",0.00108607,0.072622,0.00085543,1.15600,0.71257,95.301,0.61190,1.07077,1.26616,7.7498,1.5715,1285.88,13.3257
2455007,"2009/06/24","Wed",0.00107124,0.072046,0.00085106,1.14610,0.71359,95.349,0.60666,1.08440,1.24577,7.7500,1.5488,1274.86,13.2896
2455008,"2009/06/25","Thu",0.00106695,0.072098,0.00085034,1.15800,0.71667,96.259,0.61224,1.09597,1.25149,7.7499,1.5554,1289.54,13.2860
2455009,"2009/06/26","Fri",0.00106157,0.070126,0.00083126,1.15310,0.71148,95.219,0.60619,1.08578,1.24176,7.7501,1.5528,1282.65,13.2434
2455012,"2009/06/29","Mon",0.00106895,0.071073,0.00084459,1.15830,0.71136,95.886,0.60492,1.08496,1.24082,7.7500,1.5385,1282.72,13.1849
2455013,"2009/06/30","Tue",0.00107009,0.071736,0.00084317,1.16250,0.71332,96.393,0.60794,1.08675,1.24158,7.7499,1.5519,1276.06,13.1728
2455015,"2009/07/02","Thu",0.00107585,0.074571,0.00084388,1.16040,0.71343,95.901,0.60990,1.08378,1.25802,7.7502,1.5892,1275.16,13.1624
2455016,"2009/07/03","Fri",0.00107239,0.074405,0.00084388,1.16210,0.71479,95.962,0.61224,1.08648,1.25240,7.7499,1.5856,1265.90,13.2493
2455019,"2009/07/06","Mon",0.00108167,0.076746,0.00086207,1.16120,0.71750,95.025,0.61619,1.08788,1.26258,7.7502,1.5876,1271.85,13.2557
2455020,"2009/07/07","Tue",0.00108225,0.075075,0.00087642,1.16310,0.71611,95.102,0.61897,1.08589,1.25592,7.7501,1.5745,1273.93,13.2728
2455021,"2009/07/08","Wed",0.00108933,0.076628,0.00089847,1.16550,0.72190,92.943,0.62400,1.09221,1.28571,7.7503,1.6025,1277.96,13.4818
2455022,"2009/07/09","Thu",0.00109679,0.077580,0.00089847,1.16220,0.71296,92.827,0.61352,1.07731,1.27658,7.7505,1.5868,1278.55,13.5565
2455023,"2009/07/10","Fri",0.00109529,0.079177,0.00091324,1.16500,0.71812,92.314,0.61794,1.08554,1.29044,7.7506,1.5990,1288.71,13.7221
2455026,"2009/07/13","Mon",0.00110072,0.080192,0.00091158,1.15390,0.71577,92.757,0.61815,1.08439,1.28112,7.7503,1.5861,1309.76,13.8043
2455027,"2009/07/14","Tue",0.00108137,0.077640,0.00088574,1.13680,0.71578,93.180,0.61296,1.08691,1.26494,7.7502,1.5717,1296.24,13.7577
2455028,"2009/07/15","Wed",0.00106610,0.075358,0.00087336,1.11940,0.70848,94.067,0.60837,1.07469,1.24350,7.7503,1.5402,1272.04,13.5998
2455029,"2009/07/16","Thu",0.00106952,0.075700,0.00086356,1.11710,0.70851,93.559,0.60920,1.07548,1.24719,7.7502,1.5520,1266.56,13.5702
2455030,"2009/07/17","Fri",0.00106952,0.075988,0.00085543,1.11680,0.70827,94.086,0.61245,1.07664,1.24782,7.7502,1.5554,1259.08,13.3941
2455033,"2009/07/20","Mon",0.00104959,0.072780,0.00085179,1.10670,0.70369,94.509,0.60631,1.06876,1.22994,7.7499,1.5267,1244.88,13.3209
2455034,"2009/07/21","Tue",0.00105513,0.073964,0.00084818,1.10780,0.70444,93.406,0.60905,1.06755,1.23102,7.7502,1.5284,1248.93,13.3101
2455035,"2009/07/22","Wed",0.00105457,0.074627,0.00085837,1.09810,0.70323,93.775,0.60830,1.06591,1.22556,7.7501,1.5218,1252.11,13.2348
2455036,"2009/07/23","Thu",0.00105263,0.072674,0.00084890,1.08670,0.70096,94.743,0.60386,1.06686,1.21895,7.7501,1.5120,1247.65,13.1802
2455037,"2009/07/24","Fri",0.00105097,0.072569,0.00084746,1.08420,0.70361,94.856,0.60866,1.07050,1.22577,7.7499,1.5225,1246.21,13.2252
2455040,"2009/07/27","Mon",0.00104712,0.071124,0.00083126,1.08350,0.70366,95.295,0.60656,1.07277,1.21796,7.7501,1.5271,1242.55,13.2231
2455041,"2009/07/28","Tue",0.00105904,0.071327,0.00082508,1.08800,0.70640,94.199,0.60891,1.07606,1.21252,7.7500,1.5206,1240.59,13.2845
2455042,"2009/07/29","Wed",0.00107411,0.073529,0.00083893,1.08890,0.71258,95.100,0.61054,1.08825,1.22500,7.7499,1.5281,1244.46,13.2728
2455043,"2009/07/30","Thu",0.00107239,0.074627,0.00085324,1.08150,0.71100,95.708,0.60673,1.08957,1.20919,7.7501,1.5317,1233.18,13.2196
2455044,"2009/07/31","Fri",0.00106496,0.073368,0.00084317,1.07900,0.70038,94.566,0.59835,1.06694,1.19956,7.7499,1.5150,1223.36,13.1988
2455048,"2009/08/04","Tue",0.00104112,0.071023,0.00081433,1.06860,0.69444,95.411,0.59065,1.06065,1.18760,7.7500,1.4992,1219.86,13.1036
2455049,"2009/08/05","Wed",0.00104112,0.068166,0.00077761,1.07200,0.69493,94.951,0.58908,1.06296,1.19296,7.7503,1.4881,1226.54,13.1099
2455050,"2009/08/06","Thu",0.00103734,0.068166,0.00077882,1.07590,0.69651,95.551,0.59617,1.06588,1.19108,7.7500,1.4904,1225.40,12.9987
2455051,"2009/08/07","Fri",0.00104602,0.068259,0.00080841,1.08370,0.70526,97.631,0.59999,1.08273,1.19482,7.7505,1.4878,1224.52,12.9320
2455054,"2009/08/10","Mon",0.00105820,0.069108,0.00080515,1.08480,0.70712,97.204,0.60658,1.08556,1.19392,7.7502,1.4804,1228.54,12.9189
2455055,"2009/08/11","Tue",0.00106073,0.069662,0.00080192,1.09880,0.70717,95.965,0.60607,1.08246,1.20548,7.7505,1.4962,1242.98,12.9989
2455056,"2009/08/12","Wed",0.00105569,0.070028,0.00081037,1.08750,0.70352,96.154,0.60474,1.07652,1.20020,7.7508,1.4871,1242.86,12.9680
2455057,"2009/08/13","Thu",0.00104877,0.066357,0.00079114,1.08520,0.69986,95.444,0.60312,1.07075,1.18692,7.7505,1.4705,1234.59,12.8761
2455058,"2009/08/14","Fri",0.00104877,0.066756,0.00078927,1.09710,0.70345,94.659,0.60503,1.07191,1.20164,7.7507,1.4764,1239.66,12.8843
2455061,"2009/08/17","Mon",0.00107210,0.070771,0.00081169,1.10790,0.70987,94.370,0.61261,1.07867,1.21467,7.7507,1.4968,1258.97,12.9868
2455062,"2009/08/18","Tue",0.00106952,0.070972,0.00081900,1.10360,0.70784,94.730,0.60405,1.07553,1.21182,7.7516,1.4825,1248.41,12.9425
2455063,"2009/08/19","Wed",0.00106045,0.066756,0.00078927,1.09690,0.70116,93.913,0.60405,1.06320,1.20605,7.7515,1.4819,1252.17,12.8865
2455064,"2009/08/20","Thu",0.00106326,0.071225,0.00080580,1.09020,0.70254,94.145,0.60631,1.06600,1.20384,7.7512,1.4804,1245.95,12.8683
2455065,"2009/08/21","Fri",,,,1.07990,0.69905,94.645,0.60597,1.06122,1.19816,7.7513,1.4651,1242.69,12.8209
2455068,"2009/08/24","Mon",0.00105097,0.069396,0.00080386,1.07420,0.69839,94.477,0.60920,1.06073,1.18959,7.7501,1.4528,1240.41,12.8478
2455069,"2009/08/25","Tue",0.00105208,0.070872,0.00080451,1.07820,0.69782,94.331,0.61102,1.05955,1.19322,7.7504,1.4570,1249.36,12.9343
2455070,"2009/08/26","Wed",0.00106326,0.069832,0.00080645,1.09910,0.70279,94.262,0.61598,1.06968,1.20874,7.7507,1.4710,1248.97,13.1613
2455071,"2009/08/27","Thu",0.00106045,0.070423,0.00081037,1.09600,0.70068,93.595,0.61691,1.06687,1.19703,7.7512,1.4654,1248.29,13.2384
2455072,"2009/08/28","Fri",0.00104657,0.068776,0.00080386,1.08790,0.69652,93.543,0.61238,1.05611,1.18689,7.7507,1.4564,1247.59,13.2687
2455075,"2009/08/31","Mon",,,,1.09670,0.69672,92.862,0.61306,1.05706,1.18524,7.7504,1.4590,1249.09,13.3419
2455076,"2009/09/01","Tue",0.00104712,0.067843,0.00081037,1.10310,0.70248,93.089,0.61857,1.06549,1.20360,7.7506,1.4722,1245.04,13.5750
2455077,"2009/09/02","Wed",0.00103654,0.067069,0.00082645,1.10650,0.70200,92.439,0.61476,1.06282,1.20167,7.7514,1.4880,1246.06,13.5817
2455078,"2009/09/03","Thu",0.00101729,0.063573,0.00080580,1.10340,0.70044,92.567,0.61154,1.05984,1.18977,7.7510,1.4738,1245.37,13.5703
2455079,"2009/09/04","Fri",0.00101112,0.062696,0.00080000,1.08890,0.70039,92.751,0.61064,1.06141,1.17872,7.7505,1.4575,1237.38,13.4267
